Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-28 00:00:00+09:00,38221.37890625,38399.91015625,38141.48828125,38371.76171875,88700000,0.0,0.0
2024-08-29 00:00:00+09:00,38119.94921875,38401.1484375,37970.19921875,38362.53125,106500000,0.0,0.0
2024-08-30 00:00:00+09:00,38388.0390625,38669.7890625,38316.87109375,38647.75,136600000,0.0,0.0
2024-09-02 00:00:00+09:00,39025.30859375,39080.640625,38476.51171875,38700.87109375,87100000,0.0,0.0
2024-09-03 00:00:00+09:00,38745.76171875,38967.55859375,38581.55078125,38686.30859375,91200000,0.0,0.0
2024-09-04 00:00:00+09:00,38039.91015625,38080.01953125,36879.328125,37047.609375,144400000,0.0,0.0
2024-09-05 00:00:00+09:00,36536.25,37099.9609375,36359.23046875,36657.08984375,111300000,0.0,0.0
2024-09-06 00:00:00+09:00,36815.0,36898.28125,36235.609375,36391.46875,111700000,0.0,0.0
2024-09-09 00:00:00+09:00,35805.8203125,36248.12109375,35247.87109375,36215.75,118200000,0.0,0.0
2024-09-10 00:00:00+09:00,36386.12109375,36537.03125,36001.578125,36159.16015625,112300000,0.0,0.0
2024-09-11 00:00:00+09:00,36029.8984375,36056.87109375,35253.4296875,35619.76953125,127600000,0.0,0.0
2024-09-12 00:00:00+09:00,36185.62109375,36902.2109375,36172.26171875,36833.26953125,126300000,0.0,0.0
2024-09-13 00:00:00+09:00,36882.41015625,36887.3984375,36441.33984375,36581.76171875,115900000,0.0,0.0
2024-09-17 00:00:00+09:00,36601.9296875,36663.1796875,35828.5390625,36203.21875,127300000,0.0,0.0
2024-09-18 00:00:00+09:00,36546.0390625,36675.0703125,36127.44921875,36380.171875,99900000,0.0,0.0
2024-09-19 00:00:00+09:00,36958.9296875,37394.51953125,36958.9296875,37155.328125,114100000,0.0,0.0
2024-09-20 00:00:00+09:00,37714.0703125,37974.71875,37654.109375,37723.91015625,162600000,0.0,0.0
2024-09-24 00:00:00+09:00,38171.359375,38427.1484375,37902.98828125,37940.58984375,113500000,0.0,0.0
2024-09-25 00:00:00+09:00,37947.3515625,38109.23828125,37868.83984375,37870.26171875,108200000,0.0,0.0
2024-09-26 00:00:00+09:00,38266.7890625,38925.62890625,38240.6484375,38925.62890625,141000000,0.0,0.0
2024-09-27 00:00:00+09:00,39108.26953125,39829.55859375,38917.98046875,39829.55859375,161900000,0.0,0.0
2024-09-30 00:00:00+09:00,39117.828125,39126.359375,37797.91015625,37919.55078125,190500000,0.0,0.0
2024-10-01 00:00:00+09:00,38232.46875,38718.12890625,38232.46875,38651.96875,132100000,0.0,0.0
2024-10-02 00:00:00+09:00,38136.19921875,38213.5390625,37651.0703125,37808.76171875,139600000,0.0,0.0
2024-10-03 00:00:00+09:00,38459.12890625,38856.75,38457.62109375,38552.05859375,126800000,0.0,0.0
2024-10-04 00:00:00+09:00,38594.73046875,38735.2890625,38501.8203125,38635.62109375,121200000,0.0,0.0
2024-10-07 00:00:00+09:00,39239.921875,39560.78125,39195.9296875,39332.73828125,128000000,0.0,0.0
2024-10-08 00:00:00+09:00,39021.12890625,39117.08984375,38817.5390625,38937.5390625,120400000,0.0,0.0
2024-10-09 00:00:00+09:00,39385.48828125,39456.28125,39115.62890625,39277.9609375,106800000,0.0,0.0
2024-10-10 00:00:00+09:00,39575.80078125,39616.58984375,39282.19140625,39380.890625,103500000,0.0,0.0
2024-10-11 00:00:00+09:00,39636.87109375,39668.9296875,39415.26171875,39605.80078125,110900000,0.0,0.0
2024-10-15 00:00:00+09:00,40047.1484375,40257.33984375,39910.55078125,39910.55078125,129000000,0.0,0.0
