Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-28 00:00:00-04:00,5624.509765625,5627.02978515625,5560.9501953125,5592.18017578125,3053450000,0.0,0.0
2024-08-29 00:00:00-04:00,5607.2998046875,5646.9501953125,5583.7099609375,5591.9599609375,3065640000,0.0,0.0
2024-08-30 00:00:00-04:00,5612.740234375,5651.3701171875,5581.7900390625,5648.39990234375,4185850000,0.0,0.0
2024-09-03 00:00:00-04:00,5623.89013671875,5623.89013671875,5504.330078125,5528.93017578125,3866350000,0.0,0.0
2024-09-04 00:00:00-04:00,5506.68017578125,5552.990234375,5503.66015625,5520.06982421875,3478140000,0.0,0.0
2024-09-05 00:00:00-04:00,5520.080078125,5546.2998046875,5480.5400390625,5503.41015625,3521650000,0.0,0.0
2024-09-06 00:00:00-04:00,5507.330078125,5522.47021484375,5402.6201171875,5408.419921875,3822800000,0.0,0.0
2024-09-09 00:00:00-04:00,5442.06982421875,5484.2001953125,5434.490234375,5471.0498046875,3825940000,0.0,0.0
2024-09-10 00:00:00-04:00,5490.509765625,5497.91015625,5441.72021484375,5495.52001953125,3848180000,0.0,0.0
2024-09-11 00:00:00-04:00,5496.419921875,5560.41015625,5406.9599609375,5554.1298828125,3839450000,0.0,0.0
2024-09-12 00:00:00-04:00,5557.47998046875,5600.7099609375,5535.5,5595.759765625,3655070000,0.0,0.0
2024-09-13 00:00:00-04:00,5603.33984375,5636.27001953125,5601.64990234375,5626.02001953125,3500790000,0.0,0.0
2024-09-16 00:00:00-04:00,5615.2099609375,5636.0498046875,5604.52978515625,5633.08984375,3437070000,0.0,0.0
2024-09-17 00:00:00-04:00,5655.509765625,5670.81005859375,5614.0498046875,5634.580078125,3443600000,0.0,0.0
2024-09-18 00:00:00-04:00,5641.68017578125,5689.75,5615.080078125,5618.259765625,3691390000,0.0,0.0
2024-09-19 00:00:00-04:00,5702.6298828125,5733.56982421875,5686.419921875,5713.64013671875,4024530000,0.0,0.0
2024-09-20 00:00:00-04:00,5709.64013671875,5715.14013671875,5674.490234375,5702.5498046875,7867260000,0.0,0.0
2024-09-23 00:00:00-04:00,5711.89990234375,5725.35986328125,5704.22021484375,5718.56982421875,3529550000,0.0,0.0
2024-09-24 00:00:00-04:00,5727.66015625,5735.31982421875,5698.990234375,5732.93017578125,3872710000,0.0,0.0
2024-09-25 00:00:00-04:00,5733.64990234375,5741.02978515625,5712.06005859375,5722.259765625,3624910000,0.0,0.0
2024-09-26 00:00:00-04:00,5762.22021484375,5767.3701171875,5721.009765625,5745.3701171875,4391180000,0.0,0.0
2024-09-27 00:00:00-04:00,5755.35986328125,5763.77978515625,5727.33984375,5738.169921875,3898530000,0.0,0.0
2024-09-30 00:00:00-04:00,5726.52001953125,5765.14013671875,5703.52978515625,5762.47998046875,4425730000,0.0,0.0
2024-10-01 00:00:00-04:00,5757.72998046875,5757.72998046875,5681.27978515625,5708.75,4025180000,0.0,0.0
2024-10-02 00:00:00-04:00,5698.14013671875,5719.6298828125,5674.0,5709.5400390625,3829050000,0.0,0.0
2024-10-03 00:00:00-04:00,5698.18994140625,5718.77978515625,5677.3701171875,5699.93994140625,3597450000,0.0,0.0
2024-10-04 00:00:00-04:00,5737.47998046875,5753.2099609375,5702.830078125,5751.06982421875,3479400000,0.0,0.0
2024-10-07 00:00:00-04:00,5737.7998046875,5739.33984375,5686.85009765625,5695.93994140625,3637790000,0.0,0.0
